Datasets\CHoiCe-Dataset-main\data-bin\36\A (31).png,A
Datasets\CHoiCe-Dataset-main\data-bin\08\8 (21).png,8
Datasets\CHoiCe-Dataset-main\data-bin\24\o (24).png,o
Datasets\CHoiCe-Dataset-main\data-bin\57\V (23).png,V
Datasets\CHoiCe-Dataset-main\data-bin\61\Z (25).png,Z
Datasets\CHoiCe-Dataset-main\data-bin\46\K (21).png,K
Datasets\CHoiCe-Dataset-main\data-bin\15\f (04).png,f
Datasets\CHoiCe-Dataset-main\data-bin\26\q (08).png,q
Datasets\CHoiCe-Dataset-main\data-bin\23\n (24).png,n
Datasets\CHoiCe-Dataset-main\data-bin\12\c (15).png,c
Datasets\CHoiCe-Dataset-main\data-bin\29\t (31).png,t
Datasets\CHoiCe-Dataset-main\data-bin\01\1 (64).png,1
Datasets\CHoiCe-Dataset-main\data-bin\60\Y (13).png,Y
Datasets\CHoiCe-Dataset-main\data-bin\56\U (04).png,U
Datasets\CHoiCe-Dataset-main\data-bin\56\U (29).png,U
Datasets\CHoiCe-Dataset-main\data-bin\47\L (25).png,L
Datasets\CHoiCe-Dataset-main\data-bin\06\6 (21).png,6
Datasets\CHoiCe-Dataset-main\data-bin\22\m (28).png,m
Datasets\CHoiCe-Dataset-main\data-bin\03\3 (55).png,3
Datasets\CHoiCe-Dataset-main\data-bin\46\K (25).png,K
Datasets\CHoiCe-Dataset-main\data-bin\42\G (06).png,G
Datasets\CHoiCe-Dataset-main\data-bin\59\X (02).png,X
Datasets\CHoiCe-Dataset-main\data-bin\00\0 (16).png,0
Datasets\CHoiCe-Dataset-main\data-bin\10\a (04).png,a
Datasets\CHoiCe-Dataset-main\data-bin\46\K (36).png,K
Datasets\CHoiCe-Dataset-main\data-bin\05\5 (07).png,5
Datasets\CHoiCe-Dataset-main\data-bin\60\Y (11).png,Y
Datasets\CHoiCe-Dataset-main\data-bin\18\i (17).png,i
Datasets\CHoiCe-Dataset-main\data-bin\26\q (23).png,q
Datasets\CHoiCe-Dataset-main\data-bin\48\M (05).png,M
Datasets\CHoiCe-Dataset-main\data-bin\36\A (22).png,A
Datasets\CHoiCe-Dataset-main\data-bin\15\f (23).png,f
Datasets\CHoiCe-Dataset-main\data-bin\12\c (10).png,c
Datasets\CHoiCe-Dataset-main\data-bin\57\V (36).png,V
Datasets\CHoiCe-Dataset-main\data-bin\12\c (11).png,c
Datasets\CHoiCe-Dataset-main\data-bin\21\l (13).png,l
Datasets\CHoiCe-Dataset-main\data-bin\33\x (09).png,x
Datasets\CHoiCe-Dataset-main\data-bin\25\p (16).png,p
Datasets\CHoiCe-Dataset-main\data-bin\31\v (19).png,v
Datasets\CHoiCe-Dataset-main\data-bin\11\b (28).png,b
Datasets\CHoiCe-Dataset-main\data-bin\16\g (33).png,g
Datasets\CHoiCe-Dataset-main\data-bin\48\M (04).png,M
Datasets\CHoiCe-Dataset-main\data-bin\21\l (28).png,l
Datasets\CHoiCe-Dataset-main\data-bin\46\K (29).png,K
Datasets\CHoiCe-Dataset-main\data-bin\05\5 (20).png,5
Datasets\CHoiCe-Dataset-main\data-bin\24\o (01).png,o
Datasets\CHoiCe-Dataset-main\data-bin\61\Z (07).png,Z
Datasets\CHoiCe-Dataset-main\data-bin\49\N (21).png,N
Datasets\CHoiCe-Dataset-main\data-bin\13\d (13).png,d
Datasets\CHoiCe-Dataset-main\data-bin\11\b (14).png,b
Datasets\CHoiCe-Dataset-main\data-bin\27\r (32).png,r
Datasets\CHoiCe-Dataset-main\data-bin\15\f (17).png,f
Datasets\CHoiCe-Dataset-main\data-bin\59\X (01).png,X
Datasets\CHoiCe-Dataset-main\data-bin\39\D (35).png,D
Datasets\CHoiCe-Dataset-main\data-bin\10\a (38).png,a
Datasets\CHoiCe-Dataset-main\data-bin\38\C (12).png,C
Datasets\CHoiCe-Dataset-main\data-bin\33\x (19).png,x
Datasets\CHoiCe-Dataset-main\data-bin\04\4 (37).png,4
Datasets\CHoiCe-Dataset-main\data-bin\15\f (19).png,f
Datasets\CHoiCe-Dataset-main\data-bin\54\S (60).png,S
Datasets\CHoiCe-Dataset-main\data-bin\03\3 (02).png,3
Datasets\CHoiCe-Dataset-main\data-bin\29\t (39).png,t
Datasets\CHoiCe-Dataset-main\data-bin\54\S (51).png,S
Datasets\CHoiCe-Dataset-main\data-bin\49\N (53).png,N
Datasets\CHoiCe-Dataset-main\data-bin\17\h (23).png,h
Datasets\CHoiCe-Dataset-main\data-bin\38\C (11).png,C
Datasets\CHoiCe-Dataset-main\data-bin\58\W (11).png,W
Datasets\CHoiCe-Dataset-main\data-bin\32\w (10).png,w
Datasets\CHoiCe-Dataset-main\data-bin\56\U (27).png,U
Datasets\CHoiCe-Dataset-main\data-bin\02\2 (20).png,2
Datasets\CHoiCe-Dataset-main\data-bin\08\8 (44).png,8
Datasets\CHoiCe-Dataset-main\data-bin\12\c (02).png,c
Datasets\CHoiCe-Dataset-main\data-bin\41\F (41).png,F
Datasets\CHoiCe-Dataset-main\data-bin\52\Q (34).png,Q
Datasets\CHoiCe-Dataset-main\data-bin\42\G (18).png,G
Datasets\CHoiCe-Dataset-main\data-bin\22\m (01).png,m
Datasets\CHoiCe-Dataset-main\data-bin\26\q (36).png,q
Datasets\CHoiCe-Dataset-main\data-bin\37\B (24).png,B
Datasets\CHoiCe-Dataset-main\data-bin\58\W (13).png,W
Datasets\CHoiCe-Dataset-main\data-bin\58\W (37).png,W
Datasets\CHoiCe-Dataset-main\data-bin\24\o (40).png,o
Datasets\CHoiCe-Dataset-main\data-bin\32\w (16).png,w
Datasets\CHoiCe-Dataset-main\data-bin\60\Y (38).png,Y
Datasets\CHoiCe-Dataset-main\data-bin\33\x (21).png,x
Datasets\CHoiCe-Dataset-main\data-bin\02\2 (16).png,2
Datasets\CHoiCe-Dataset-main\data-bin\14\e (03).png,e
Datasets\CHoiCe-Dataset-main\data-bin\59\X (07).png,X
Datasets\CHoiCe-Dataset-main\data-bin\61\Z (26).png,Z
Datasets\CHoiCe-Dataset-main\data-bin\05\5 (01).png,5
Datasets\CHoiCe-Dataset-main\data-bin\27\r (13).png,r
Datasets\CHoiCe-Dataset-main\data-bin\29\t (32).png,t
Datasets\CHoiCe-Dataset-main\data-bin\17\h (36).png,h
Datasets\CHoiCe-Dataset-main\data-bin\55\T (07).png,T
Datasets\CHoiCe-Dataset-main\data-bin\03\3 (19).png,3
Datasets\CHoiCe-Dataset-main\data-bin\03\3 (18).png,3
Datasets\CHoiCe-Dataset-main\data-bin\30\u (24).png,u
Datasets\CHoiCe-Dataset-main\data-bin\30\u (07).png,u
Datasets\CHoiCe-Dataset-main\data-bin\04\4 (29).png,4
Datasets\CHoiCe-Dataset-main\data-bin\15\f (39).png,f
Datasets\CHoiCe-Dataset-main\data-bin\46\K (08).png,K
Datasets\CHoiCe-Dataset-main\data-bin\30\u (38).png,u
Datasets\CHoiCe-Dataset-main\data-bin\19\j (39).png,j
Datasets\CHoiCe-Dataset-main\data-bin\33\x (24).png,x
Datasets\CHoiCe-Dataset-main\data-bin\10\a (39).png,a
Datasets\CHoiCe-Dataset-main\data-bin\18\i (44).png,i
Datasets\CHoiCe-Dataset-main\data-bin\60\Y (17).png,Y
Datasets\CHoiCe-Dataset-main\data-bin\03\3 (23).png,3
Datasets\CHoiCe-Dataset-main\data-bin\05\5 (04).png,5
Datasets\CHoiCe-Dataset-main\data-bin\58\W (03).png,W
Datasets\CHoiCe-Dataset-main\data-bin\40\E (16).png,E
Datasets\CHoiCe-Dataset-main\data-bin\53\R (14).png,R
Datasets\CHoiCe-Dataset-main\data-bin\28\s (07).png,s
Datasets\CHoiCe-Dataset-main\data-bin\49\N (06).png,N
Datasets\CHoiCe-Dataset-main\data-bin\18\i (12).png,i
Datasets\CHoiCe-Dataset-main\data-bin\18\i (28).png,i
Datasets\CHoiCe-Dataset-main\data-bin\22\m (03).png,m
Datasets\CHoiCe-Dataset-main\data-bin\18\i (33).png,i
Datasets\CHoiCe-Dataset-main\data-bin\47\L (28).png,L
Datasets\CHoiCe-Dataset-main\data-bin\16\g (19).png,g
Datasets\CHoiCe-Dataset-main\data-bin\11\b (22).png,b
Datasets\CHoiCe-Dataset-main\data-bin\46\K (06).png,K
Datasets\CHoiCe-Dataset-main\data-bin\30\u (15).png,u
Datasets\CHoiCe-Dataset-main\data-bin\01\1 (51).png,1
Datasets\CHoiCe-Dataset-main\data-bin\18\i (10).png,i
Datasets\CHoiCe-Dataset-main\data-bin\27\r (35).png,r
Datasets\CHoiCe-Dataset-main\data-bin\23\n (27).png,n
Datasets\CHoiCe-Dataset-main\data-bin\11\b (35).png,b
Datasets\CHoiCe-Dataset-main\data-bin\51\P (24).png,P
Datasets\CHoiCe-Dataset-main\data-bin\06\6 (07).png,6
Datasets\CHoiCe-Dataset-main\data-bin\39\D (03).png,D
Datasets\CHoiCe-Dataset-main\data-bin\38\C (31).png,C
Datasets\CHoiCe-Dataset-main\data-bin\31\v (15).png,v
Datasets\CHoiCe-Dataset-main\data-bin\41\F (27).png,F
Datasets\CHoiCe-Dataset-main\data-bin\19\j (35).png,j
Datasets\CHoiCe-Dataset-main\data-bin\01\1 (02).png,1
Datasets\CHoiCe-Dataset-main\data-bin\40\E (19).png,E
Datasets\CHoiCe-Dataset-main\data-bin\12\c (39).png,c
Datasets\CHoiCe-Dataset-main\data-bin\15\f (24).png,f
Datasets\CHoiCe-Dataset-main\data-bin\42\G (28).png,G
Datasets\CHoiCe-Dataset-main\data-bin\43\H (32).png,H
Datasets\CHoiCe-Dataset-main\data-bin\30\u (21).png,u
Datasets\CHoiCe-Dataset-main\data-bin\14\e (12).png,e
Datasets\CHoiCe-Dataset-main\data-bin\38\C (08).png,C
Datasets\CHoiCe-Dataset-main\data-bin\49\N (11).png,N
Datasets\CHoiCe-Dataset-main\data-bin\61\Z (39).png,Z
Datasets\CHoiCe-Dataset-main\data-bin\19\j (28).png,j
Datasets\CHoiCe-Dataset-main\data-bin\38\C (58).png,C
Datasets\CHoiCe-Dataset-main\data-bin\53\R (25).png,R
Datasets\CHoiCe-Dataset-main\data-bin\44\I (38).png,I
Datasets\CHoiCe-Dataset-main\data-bin\02\2 (59).png,2
Datasets\CHoiCe-Dataset-main\data-bin\46\K (19).png,K
Datasets\CHoiCe-Dataset-main\data-bin\38\C (02).png,C
Datasets\CHoiCe-Dataset-main\data-bin\49\N (27).png,N
Datasets\CHoiCe-Dataset-main\data-bin\20\k (34).png,k
Datasets\CHoiCe-Dataset-main\data-bin\01\1 (45).png,1
Datasets\CHoiCe-Dataset-main\data-bin\26\q (21).png,q
Datasets\CHoiCe-Dataset-main\data-bin\28\s (38).png,s
Datasets\CHoiCe-Dataset-main\data-bin\49\N (44).png,N
Datasets\CHoiCe-Dataset-main\data-bin\23\n (36).png,n
Datasets\CHoiCe-Dataset-main\data-bin\12\c (40).png,c
Datasets\CHoiCe-Dataset-main\data-bin\10\a (28).png,a
Datasets\CHoiCe-Dataset-main\data-bin\13\d (06).png,d
Datasets\CHoiCe-Dataset-main\data-bin\43\H (22).png,H
Datasets\CHoiCe-Dataset-main\data-bin\30\u (29).png,u
Datasets\CHoiCe-Dataset-main\data-bin\36\A (42).png,A
Datasets\CHoiCe-Dataset-main\data-bin\18\i (20).png,i
Datasets\CHoiCe-Dataset-main\data-bin\48\M (45).png,M
Datasets\CHoiCe-Dataset-main\data-bin\52\Q (20).png,Q
Datasets\CHoiCe-Dataset-main\data-bin\17\h (12).png,h
Datasets\CHoiCe-Dataset-main\data-bin\48\M (47).png,M
Datasets\CHoiCe-Dataset-main\data-bin\24\o (26).png,o
Datasets\CHoiCe-Dataset-main\data-bin\56\U (17).png,U
Datasets\CHoiCe-Dataset-main\data-bin\09\9 (23).png,9
Datasets\CHoiCe-Dataset-main\data-bin\06\6 (12).png,6
Datasets\CHoiCe-Dataset-main\data-bin\44\I (19).png,I
Datasets\CHoiCe-Dataset-main\data-bin\03\3 (44).png,3
Datasets\CHoiCe-Dataset-main\data-bin\47\L (29).png,L
Datasets\CHoiCe-Dataset-main\data-bin\02\2 (76).png,2
Datasets\CHoiCe-Dataset-main\data-bin\59\X (22).png,X
Datasets\CHoiCe-Dataset-main\data-bin\44\I (16).png,I
Datasets\CHoiCe-Dataset-main\data-bin\00\0 (47).png,0
Datasets\CHoiCe-Dataset-main\data-bin\26\q (06).png,q
Datasets\CHoiCe-Dataset-main\data-bin\27\r (20).png,r
Datasets\CHoiCe-Dataset-main\data-bin\29\t (13).png,t
Datasets\CHoiCe-Dataset-main\data-bin\11\b (07).png,b
Datasets\CHoiCe-Dataset-main\data-bin\56\U (19).png,U
Datasets\CHoiCe-Dataset-main\data-bin\31\v (27).png,v
Datasets\CHoiCe-Dataset-main\data-bin\12\c (09).png,c
Datasets\CHoiCe-Dataset-main\data-bin\42\G (24).png,G
Datasets\CHoiCe-Dataset-main\data-bin\04\4 (09).png,4
Datasets\CHoiCe-Dataset-main\data-bin\39\D (31).png,D
Datasets\CHoiCe-Dataset-main\data-bin\61\Z (14).png,Z
Datasets\CHoiCe-Dataset-main\data-bin\00\0 (48).png,0
Datasets\CHoiCe-Dataset-main\data-bin\58\W (32).png,W
Datasets\CHoiCe-Dataset-main\data-bin\60\Y (10).png,Y
Datasets\CHoiCe-Dataset-main\data-bin\21\l (02).png,l
Datasets\CHoiCe-Dataset-main\data-bin\22\m (36).png,m
Datasets\CHoiCe-Dataset-main\data-bin\07\7 (09).png,7
Datasets\CHoiCe-Dataset-main\data-bin\23\n (29).png,n
Datasets\CHoiCe-Dataset-main\data-bin\32\w (26).png,w
Datasets\CHoiCe-Dataset-main\data-bin\24\o (35).png,o
Datasets\CHoiCe-Dataset-main\data-bin\61\Z (16).png,Z
Datasets\CHoiCe-Dataset-main\data-bin\32\w (09).png,w
Datasets\CHoiCe-Dataset-main\data-bin\32\w (14).png,w
Datasets\CHoiCe-Dataset-main\data-bin\18\i (40).png,i
Datasets\CHoiCe-Dataset-main\data-bin\11\b (05).png,b
Datasets\CHoiCe-Dataset-main\data-bin\24\o (02).png,o
Datasets\CHoiCe-Dataset-main\data-bin\31\v (16).png,v
Datasets\CHoiCe-Dataset-main\data-bin\31\v (35).png,v
Datasets\CHoiCe-Dataset-main\data-bin\11\b (15).png,b
Datasets\CHoiCe-Dataset-main\data-bin\44\I (17).png,I
Datasets\CHoiCe-Dataset-main\data-bin\43\H (16).png,H
Datasets\CHoiCe-Dataset-main\data-bin\10\a (60).png,a
Datasets\CHoiCe-Dataset-main\data-bin\37\B (37).png,B
Datasets\CHoiCe-Dataset-main\data-bin\22\m (37).png,m
Datasets\CHoiCe-Dataset-main\data-bin\61\Z (04).png,Z
Datasets\CHoiCe-Dataset-main\data-bin\45\J (34).png,J
Datasets\CHoiCe-Dataset-main\data-bin\42\G (42).png,G
Datasets\CHoiCe-Dataset-main\data-bin\60\Y (32).png,Y
Datasets\CHoiCe-Dataset-main\data-bin\20\k (03).png,k
Datasets\CHoiCe-Dataset-main\data-bin\32\w (27).png,w
Datasets\CHoiCe-Dataset-main\data-bin\16\g (03).png,g
Datasets\CHoiCe-Dataset-main\data-bin\12\c (20).png,c
Datasets\CHoiCe-Dataset-main\data-bin\14\e (34).png,e
Datasets\CHoiCe-Dataset-main\data-bin\40\E (45).png,E
Datasets\CHoiCe-Dataset-main\data-bin\47\L (41).png,L
Datasets\CHoiCe-Dataset-main\data-bin\03\3 (14).png,3
Datasets\CHoiCe-Dataset-main\data-bin\32\w (22).png,w
Datasets\CHoiCe-Dataset-main\data-bin\53\R (24).png,R
Datasets\CHoiCe-Dataset-main\data-bin\41\F (19).png,F
Datasets\CHoiCe-Dataset-main\data-bin\10\a (36).png,a
Datasets\CHoiCe-Dataset-main\data-bin\15\f (12).png,f
Datasets\CHoiCe-Dataset-main\data-bin\41\F (03).png,F
Datasets\CHoiCe-Dataset-main\data-bin\28\s (16).png,s
Datasets\CHoiCe-Dataset-main\data-bin\46\K (09).png,K
Datasets\CHoiCe-Dataset-main\data-bin\11\b (37).png,b
Datasets\CHoiCe-Dataset-main\data-bin\38\C (34).png,C
Datasets\CHoiCe-Dataset-main\data-bin\00\0 (30).png,0
Datasets\CHoiCe-Dataset-main\data-bin\25\p (08).png,p
Datasets\CHoiCe-Dataset-main\data-bin\59\X (09).png,X
Datasets\CHoiCe-Dataset-main\data-bin\08\8 (34).png,8
Datasets\CHoiCe-Dataset-main\data-bin\04\4 (05).png,4
Datasets\CHoiCe-Dataset-main\data-bin\60\Y (04).png,Y
Datasets\CHoiCe-Dataset-main\data-bin\27\r (24).png,r
Datasets\CHoiCe-Dataset-main\data-bin\33\x (31).png,x
Datasets\CHoiCe-Dataset-main\data-bin\53\R (08).png,R
Datasets\CHoiCe-Dataset-main\data-bin\01\1 (32).png,1
Datasets\CHoiCe-Dataset-main\data-bin\05\5 (23).png,5
Datasets\CHoiCe-Dataset-main\data-bin\11\b (02).png,b
Datasets\CHoiCe-Dataset-main\data-bin\49\N (61).png,N
Datasets\CHoiCe-Dataset-main\data-bin\01\1 (01).png,1
Datasets\CHoiCe-Dataset-main\data-bin\32\w (18).png,w
Datasets\CHoiCe-Dataset-main\data-bin\31\v (17).png,v
Datasets\CHoiCe-Dataset-main\data-bin\10\a (37).png,a
Datasets\CHoiCe-Dataset-main\data-bin\22\m (42).png,m
Datasets\CHoiCe-Dataset-main\data-bin\61\Z (09).png,Z
Datasets\CHoiCe-Dataset-main\data-bin\49\N (36).png,N
Datasets\CHoiCe-Dataset-main\data-bin\40\E (04).png,E
Datasets\CHoiCe-Dataset-main\data-bin\14\e (20).png,e
Datasets\CHoiCe-Dataset-main\data-bin\11\b (11).png,b
Datasets\CHoiCe-Dataset-main\data-bin\11\b (08).png,b
Datasets\CHoiCe-Dataset-main\data-bin\14\e (42).png,e
Datasets\CHoiCe-Dataset-main\data-bin\10\a (68).png,a
Datasets\CHoiCe-Dataset-main\data-bin\19\j (08).png,j
Datasets\CHoiCe-Dataset-main\data-bin\25\p (14).png,p
Datasets\CHoiCe-Dataset-main\data-bin\18\i (16).png,i
Datasets\CHoiCe-Dataset-main\data-bin\34\y (35).png,y
Datasets\CHoiCe-Dataset-main\data-bin\31\v (24).png,v
Datasets\CHoiCe-Dataset-main\data-bin\03\3 (40).png,3
Datasets\CHoiCe-Dataset-main\data-bin\26\q (03).png,q
Datasets\CHoiCe-Dataset-main\data-bin\36\A (46).png,A
Datasets\CHoiCe-Dataset-main\data-bin\53\R (13).png,R
Datasets\CHoiCe-Dataset-main\data-bin\16\g (24).png,g
Datasets\CHoiCe-Dataset-main\data-bin\16\g (31).png,g
Datasets\CHoiCe-Dataset-main\data-bin\47\L (01).png,L
Datasets\CHoiCe-Dataset-main\data-bin\34\y (34).png,y
Datasets\CHoiCe-Dataset-main\data-bin\23\n (08).png,n
Datasets\CHoiCe-Dataset-main\data-bin\56\U (16).png,U
Datasets\CHoiCe-Dataset-main\data-bin\49\N (56).png,N
Datasets\CHoiCe-Dataset-main\data-bin\39\D (21).png,D
Datasets\CHoiCe-Dataset-main\data-bin\45\J (37).png,J
Datasets\CHoiCe-Dataset-main\data-bin\33\x (08).png,x
Datasets\CHoiCe-Dataset-main\data-bin\25\p (33).png,p
Datasets\CHoiCe-Dataset-main\data-bin\42\G (27).png,G
Datasets\CHoiCe-Dataset-main\data-bin\20\k (29).png,k
Datasets\CHoiCe-Dataset-main\data-bin\50\O (24).png,O
Datasets\CHoiCe-Dataset-main\data-bin\37\B (08).png,B
Datasets\CHoiCe-Dataset-main\data-bin\01\1 (59).png,1
Datasets\CHoiCe-Dataset-main\data-bin\32\w (39).png,w
Datasets\CHoiCe-Dataset-main\data-bin\44\I (30).png,I
Datasets\CHoiCe-Dataset-main\data-bin\42\G (35).png,G
Datasets\CHoiCe-Dataset-main\data-bin\10\a (15).png,a
Datasets\CHoiCe-Dataset-main\data-bin\23\n (35).png,n
Datasets\CHoiCe-Dataset-main\data-bin\32\w (38).png,w
Datasets\CHoiCe-Dataset-main\data-bin\05\5 (09).png,5
Datasets\CHoiCe-Dataset-main\data-bin\38\C (45).png,C
Datasets\CHoiCe-Dataset-main\data-bin\08\8 (23).png,8
Datasets\CHoiCe-Dataset-main\data-bin\34\y (40).png,y
Datasets\CHoiCe-Dataset-main\data-bin\02\2 (33).png,2
Datasets\CHoiCe-Dataset-main\data-bin\24\o (08).png,o
Datasets\CHoiCe-Dataset-main\data-bin\58\W (35).png,W
Datasets\CHoiCe-Dataset-main\data-bin\22\m (24).png,m
Datasets\CHoiCe-Dataset-main\data-bin\45\J (07).png,J
Datasets\CHoiCe-Dataset-main\data-bin\00\0 (20).png,0
Datasets\CHoiCe-Dataset-main\data-bin\01\1 (60).png,1
Datasets\CHoiCe-Dataset-main\data-bin\02\2 (34).png,2
Datasets\CHoiCe-Dataset-main\data-bin\03\3 (53).png,3
Datasets\CHoiCe-Dataset-main\data-bin\10\a (08).png,a
Datasets\CHoiCe-Dataset-main\data-bin\45\J (33).png,J
Datasets\CHoiCe-Dataset-main\data-bin\59\X (12).png,X
Datasets\CHoiCe-Dataset-main\data-bin\13\d (03).png,d
Datasets\CHoiCe-Dataset-main\data-bin\31\v (26).png,v
Datasets\CHoiCe-Dataset-main\data-bin\31\v (33).png,v
Datasets\CHoiCe-Dataset-main\data-bin\03\3 (29).png,3
Datasets\CHoiCe-Dataset-main\data-bin\35\z (20).png,z
Datasets\CHoiCe-Dataset-main\data-bin\50\O (21).png,O
Datasets\CHoiCe-Dataset-main\data-bin\54\S (12).png,S
Datasets\CHoiCe-Dataset-main\data-bin\19\j (41).png,j
Datasets\CHoiCe-Dataset-main\data-bin\60\Y (39).png,Y
Datasets\CHoiCe-Dataset-main\data-bin\03\3 (17).png,3
Datasets\CHoiCe-Dataset-main\data-bin\11\b (16).png,b
Datasets\CHoiCe-Dataset-main\data-bin\12\c (25).png,c
Datasets\CHoiCe-Dataset-main\data-bin\18\i (21).png,i
Datasets\CHoiCe-Dataset-main\data-bin\53\R (36).png,R
Datasets\CHoiCe-Dataset-main\data-bin\50\O (33).png,O
Datasets\CHoiCe-Dataset-main\data-bin\16\g (04).png,g
Datasets\CHoiCe-Dataset-main\data-bin\01\1 (31).png,1
Datasets\CHoiCe-Dataset-main\data-bin\41\F (15).png,F
Datasets\CHoiCe-Dataset-main\data-bin\07\7 (19).png,7
Datasets\CHoiCe-Dataset-main\data-bin\58\W (38).png,W
Datasets\CHoiCe-Dataset-main\data-bin\21\l (09).png,l
Datasets\CHoiCe-Dataset-main\data-bin\27\r (40).png,r
Datasets\CHoiCe-Dataset-main\data-bin\05\5 (26).png,5
Datasets\CHoiCe-Dataset-main\data-bin\19\j (12).png,j
Datasets\CHoiCe-Dataset-main\data-bin\55\T (34).png,T
Datasets\CHoiCe-Dataset-main\data-bin\56\U (22).png,U
Datasets\CHoiCe-Dataset-main\data-bin\50\O (19).png,O
Datasets\CHoiCe-Dataset-main\data-bin\23\n (05).png,n
Datasets\CHoiCe-Dataset-main\data-bin\36\A (44).png,A
Datasets\CHoiCe-Dataset-main\data-bin\54\S (10).png,S
Datasets\CHoiCe-Dataset-main\data-bin\27\r (31).png,r
Datasets\CHoiCe-Dataset-main\data-bin\55\T (10).png,T
Datasets\CHoiCe-Dataset-main\data-bin\25\p (29).png,p
Datasets\CHoiCe-Dataset-main\data-bin\22\m (32).png,m
Datasets\CHoiCe-Dataset-main\data-bin\53\R (34).png,R
Datasets\CHoiCe-Dataset-main\data-bin\58\W (17).png,W
Datasets\CHoiCe-Dataset-main\data-bin\35\z (30).png,z
Datasets\CHoiCe-Dataset-main\data-bin\16\g (20).png,g
Datasets\CHoiCe-Dataset-main\data-bin\00\0 (26).png,0
Datasets\CHoiCe-Dataset-main\data-bin\11\b (32).png,b
Datasets\CHoiCe-Dataset-main\data-bin\11\b (12).png,b
Datasets\CHoiCe-Dataset-main\data-bin\56\U (35).png,U
Datasets\CHoiCe-Dataset-main\data-bin\45\J (15).png,J
Datasets\CHoiCe-Dataset-main\data-bin\47\L (35).png,L
Datasets\CHoiCe-Dataset-main\data-bin\22\m (38).png,m
Datasets\CHoiCe-Dataset-main\data-bin\09\9 (28).png,9
Datasets\CHoiCe-Dataset-main\data-bin\41\F (24).png,F
Datasets\CHoiCe-Dataset-main\data-bin\22\m (02).png,m
Datasets\CHoiCe-Dataset-main\data-bin\36\A (03).png,A
Datasets\CHoiCe-Dataset-main\data-bin\01\1 (65).png,1
Datasets\CHoiCe-Dataset-main\data-bin\19\j (06).png,j
Datasets\CHoiCe-Dataset-main\data-bin\02\2 (49).png,2
Datasets\CHoiCe-Dataset-main\data-bin\13\d (26).png,d
Datasets\CHoiCe-Dataset-main\data-bin\40\E (14).png,E
Datasets\CHoiCe-Dataset-main\data-bin\26\q (13).png,q
Datasets\CHoiCe-Dataset-main\data-bin\25\p (01).png,p
Datasets\CHoiCe-Dataset-main\data-bin\54\S (52).png,S
Datasets\CHoiCe-Dataset-main\data-bin\47\L (02).png,L
Datasets\CHoiCe-Dataset-main\data-bin\54\S (68).png,S
Datasets\CHoiCe-Dataset-main\data-bin\20\k (41).png,k
Datasets\CHoiCe-Dataset-main\data-bin\26\q (19).png,q
Datasets\CHoiCe-Dataset-main\data-bin\56\U (31).png,U
Datasets\CHoiCe-Dataset-main\data-bin\03\3 (10).png,3
Datasets\CHoiCe-Dataset-main\data-bin\10\a (26).png,a
Datasets\CHoiCe-Dataset-main\data-bin\18\i (15).png,i
Datasets\CHoiCe-Dataset-main\data-bin\42\G (37).png,G
Datasets\CHoiCe-Dataset-main\data-bin\15\f (21).png,f
Datasets\CHoiCe-Dataset-main\data-bin\45\J (35).png,J
Datasets\CHoiCe-Dataset-main\data-bin\04\4 (26).png,4
Datasets\CHoiCe-Dataset-main\data-bin\10\a (69).png,a
Datasets\CHoiCe-Dataset-main\data-bin\01\1 (34).png,1
Datasets\CHoiCe-Dataset-main\data-bin\25\p (09).png,p
Datasets\CHoiCe-Dataset-main\data-bin\18\i (05).png,i
Datasets\CHoiCe-Dataset-main\data-bin\43\H (13).png,H
Datasets\CHoiCe-Dataset-main\data-bin\36\A (33).png,A
Datasets\CHoiCe-Dataset-main\data-bin\53\R (11).png,R
Datasets\CHoiCe-Dataset-main\data-bin\43\H (25).png,H
Datasets\CHoiCe-Dataset-main\data-bin\06\6 (10).png,6
Datasets\CHoiCe-Dataset-main\data-bin\54\S (23).png,S
Datasets\CHoiCe-Dataset-main\data-bin\40\E (17).png,E
Datasets\CHoiCe-Dataset-main\data-bin\17\h (09).png,h
Datasets\CHoiCe-Dataset-main\data-bin\02\2 (30).png,2
Datasets\CHoiCe-Dataset-main\data-bin\47\L (31).png,L
Datasets\CHoiCe-Dataset-main\data-bin\43\H (02).png,H
Datasets\CHoiCe-Dataset-main\data-bin\49\N (38).png,N
Datasets\CHoiCe-Dataset-main\data-bin\39\D (24).png,D
Datasets\CHoiCe-Dataset-main\data-bin\26\q (22).png,q
Datasets\CHoiCe-Dataset-main\data-bin\20\k (17).png,k
Datasets\CHoiCe-Dataset-main\data-bin\02\2 (45).png,2
Datasets\CHoiCe-Dataset-main\data-bin\00\0 (17).png,0
Datasets\CHoiCe-Dataset-main\data-bin\37\B (12).png,B
Datasets\CHoiCe-Dataset-main\data-bin\21\l (04).png,l
Datasets\CHoiCe-Dataset-main\data-bin\21\l (37).png,l
Datasets\CHoiCe-Dataset-main\data-bin\47\L (26).png,L
Datasets\CHoiCe-Dataset-main\data-bin\31\v (25).png,v
Datasets\CHoiCe-Dataset-main\data-bin\02\2 (11).png,2
Datasets\CHoiCe-Dataset-main\data-bin\25\p (15).png,p
Datasets\CHoiCe-Dataset-main\data-bin\09\9 (31).png,9
